,Date,ES=F,GC=F,NQ=F,RTY=F,YM=F,AverageEquity
5025,2020-07-20,-6.900498322390391e-05,-0.0014279039176817,0.0001091085887093,-0.0008487284568318,-1.4294346980202956e-05,8.603086168397713e-06
5026,2020-07-21,-0.0001630961772967,-0.0011564306127807,5.08256177249586e-05,-0.0001780545071334,-2.41778783797104e-05,-4.5482812650483936e-05
5027,2020-07-22,0.0004409835098237,-0.0013087959546335,0.0002849357706431,0.0001162732918411,5.294153181713366e-05,0.0002596202707613112
5028,2020-07-23,0.0002750660188468,-0.0004260921726056,0.0001003099425801,0.0009794669787644,3.463234725196477e-05,0.00013666943622628826
5029,2020-07-24,-0.0003273921637384,-0.0017136616896972,-0.0002368174118073,-0.000730884965649,-2.520317367039806e-05,-0.000196470916405366
5030,2020-07-27,0.000224500656959,-0.0006921129367116,0.0001499962777776,-0.0005398138995561,2.930663032892845e-05,0.00013460118835517614
5031,2020-07-28,-0.0004549959644485,-0.0004397787722045,-0.0001464003212356,-0.0011316404887742,-2.2310110822371518e-05,-0.00020790213216882386
5032,2020-07-29,4.32788226879556e-05,0.0005624190523728,-0.0001289358222392,0.0002366965551333,3.495049789694701e-05,-1.6902167218099134e-05
5033,2020-07-30,-0.0001692370471917,-0.0010190771701562,-0.0001028234464166,0.0005000216756874,-1.5857729904486323e-05,-9.597274117092877e-05
5034,2020-07-31,-0.0002853355126642,-0.0001587736417655,-0.0001613715796208,0.0009393574699998,-3.719547848683031e-05,-0.00016130085692394344
5035,2020-08-03,-0.0001309575065859,-0.0017111149050195,-4.364035760095973e-05,0.0004510642949228,-2.4637267423117516e-05,-6.641171053665909e-05
5036,2020-08-04,-0.0001813527569566,-0.0014347961062468,-5.994362769812287e-06,-0.0010533740044673,-5.172075859700809e-05,-7.968929277447346e-05
5037,2020-08-05,-0.0003179920408291,-0.0009627621937992,-0.0001742913435271,-8.99075741692431e-05,-3.493071465306488e-05,-0.0001757380330030883
5038,2020-08-06,-5.633490338924792e-06,0.0019837558129057,0.0001445590337613,-0.0008002656224329,-7.269087281700916e-06,4.3885485380224766e-05
5039,2020-08-07,-8.990481722408887e-05,-0.000678573595162,5.307190173111599e-05,-0.0006469916570722,-5.174982323402163e-05,-2.9527579575664835e-05
5040,2020-08-10,0.0002581091154684,0.0045260548846157,0.0002056113787655,0.0002420882430676,9.7661666576902e-06,0.0001578288869638634
5041,2020-08-11,-0.0004492927741171,-0.00011315274807,-0.0002574333017604,8.788929155415804e-05,-3.747544035785381e-05,-0.0002480671720784513
5042,2020-08-12,2.5299252005480803e-05,-0.0010384434954645,-5.0827846016481785e-05,4.405285435907444e-05,6.4173807642029295e-06,-6.370404415599351e-06
5043,2020-08-13,7.030696534053998e-05,0.0009500047840177,4.277132532504391e-05,0.0001956947814846,4.631054203573576e-06,3.923644828971916e-05
5044,2020-08-14,-0.0002047022158062,-0.0022523532307709,-0.0001557355179037,0.0003934173206055,2.5469116768221155e-06,-0.00011929694067769262
5045,2020-08-17,-8.131642877715208e-05,-0.000669305565966,-0.0001235289512602,0.0005428328687951,8.728529534364152e-06,-6.537228350099598e-05
5046,2020-08-18,0.0001606394577589,0.0019128430747204,7.82664576432158e-05,-7.440995094265367e-06,1.2863989236526652e-05,8.392330154621414e-05
5047,2020-08-19,-9.014951594472249e-05,0.001184267714264,-0.0001451367786689,0.0003445255866466,-5.603789926525623e-06,-8.029669484671603e-05
5048,2020-08-20,-0.0001321143930976,-3.774527027217938e-05,-8.408954919434443e-05,0.0004426637929395,-2.863059328454626e-05,-8.161151185883023e-05
5049,2020-08-21,-0.0003902585182748,0.0003256107484133,-7.306755710054366e-05,0.0006703446482281,-5.662201940750157e-05,-0.00017331603159428173
5050,2020-08-24,-0.0001723114821171,0.0007584851059195,-8.789410842612261e-05,-0.0001159627484865,6.869211502895483e-06,-8.444545968010904e-05
5051,2020-08-25,-0.0004092893123406,-0.0013594884154822,-0.000253184104809,0.0002705363890065,-1.7666552071484166e-05,-0.00022671332307369475
5052,2020-08-26,-5.492078908149361e-05,-0.0009062938404496,-3.6898679532508745e-05,0.0001390086435164,-2.3083750485593503e-05,-3.830107303319862e-05
5053,2020-08-27,-0.0002100377960661,-0.0019867689006664,-3.70491513075128e-05,-0.0003590459252326,-2.108322603542116e-05,-8.939005780301132e-05
5054,2020-08-28,6.023895814941413e-05,-0.0001381220627261,-0.0001151404065986,0.0005447037705275,2.8974359469325357e-05,-8.64236299328684e-06
5055,2020-08-31,-0.0003044558149939,-2.739698046420919e-05,-0.0001842227836261,-0.00064429790408,-3.042162001564971e-05,-0.0001730334062118832
5056,2020-09-01,-0.0005610586801441,0.0015735478882185,-9.104722935464892e-05,-0.0005200318216798,-6.803414854442002e-05,-0.00024004668601438966
5057,2020-09-02,0.0013071329882898,0.0003185191507669,0.0005889646963885,-0.0016414868076438,0.000110269299548,0.0006687889947421
5058,2020-09-03,0.0004933633028829,0.0001726685156467,0.0002478748926427,0.0006994472382551,4.1628116481841766e-05,0.00026095543733581394
5059,2020-09-04,0.0009330522299901,-0.0004231290903588,0.0004938871839747,0.0009263211854179,8.366372368867198e-05,0.000503534379217824
5060,2020-09-08,-0.0007214122243898,-0.0005417424912696,-0.0003246646303586,-0.0006378071438547,-6.700127629721942e-05,-0.00037102604368187316
5061,2020-09-09,0.0006737137076463,-0.0004379570724865,0.0002110536085884,0.0007072924104493,6.476404563216706e-05,0.0003165104539556223
5062,2020-09-10,7.596378870957392e-05,0.0007623330778498,0.0001152463772603,0.0005124644753781,-1.0113283981731629e-05,6.0365627329380766e-05
5063,2020-09-11,-0.0005388823749172,-0.0007059102381295,-0.0002112039637832,0.0016436058899296,-5.660589833834986e-05,-0.00026889741234624996
5064,2020-09-14,-0.0002503123798764,-0.0001472107110074,-0.0001742392094959,0.000164391675736,-5.055333666935504e-06,-0.00014320230767974517
5065,2020-09-15,0.0001737040693726,-0.0001788623484637,0.0001878846215133,-0.0005506106162588,-4.004201840112877e-06,0.00011919482968192905
5066,2020-09-16,0.0003115074460831,-0.0009379176800329,0.000174082598589,0.0004800525607508,1.731550050929722e-05,0.00016763518172713244
5067,2020-09-17,8.81951126524334e-05,-0.000559336444791,-5.295423628142755e-05,-0.0005777928537401,1.964927009470533e-05,1.829671548857039e-05
5068,2020-09-18,0.0008984382193419,0.0024104628199415,0.0001522829298536,0.0029678616979412,0.0001164102168854,0.00038904378869363335
5069,2020-09-21,-0.0002756854878622,0.0001232648875146,-0.0001547839319149,-0.0002371375956751,-1.3589781674893624e-05,-0.0001480197338173312
5070,2020-09-22,0.0007851235749549,0.0018546956647795,0.0003176442807345,0.0016964878693873,7.151953023531685e-05,0.00039142912864157227
5071,2020-09-23,-7.779295661703583e-05,-0.0004016087745508,-6.171010887505423e-05,-1.2110048402591084e-05,-4.687578955280415e-06,-4.8063548149123494e-05
5072,2020-09-24,-0.0005567452005701,0.000506270461183,-0.0002338414812896,-0.000800842019373,-5.050276075102071e-05,-0.0002803631475369069
5073,2020-09-25,-0.0006538220043397,-0.0007158805851534,-0.0002413680207672,-0.0015215403585703,-6.667415079467386e-05,-0.0003206213919671913
5074,2020-09-28,0.0001365170757741,-0.0010078876660608,5.330646712069144e-05,1.934210682191741e-05,1.1257855572899976e-05,6.70271328225638e-05
5075,2020-09-29,-0.0002016202770335,0.0003196252007426,-6.429350623117691e-05,-0.0001003957968454,-3.849787111356725e-05,-0.00010147055145941473
5076,2020-09-30,-0.000173447608432,-0.0009691971896046,0.0001528769793598,0.0008770905990645,-3.7633180673965063e-06,-8.111315713198839e-06
5077,2020-10-01,0.0003168175240821,-0.0003823212923078,-0.0003213966610353,-0.0002511885454463,1.8746574313591855e-05,4.72247912013061e-06
5078,2020-10-02,-0.0005887130266549,-0.0005684610239826,-0.0002170773551729,-0.0015580170440832,-6.416765519048171e-05,-0.0002899860123394272
5079,2020-10-05,0.0004404632625009,-0.0005304256937771,-0.0001816444469841,7.051925634845797e-05,4.454980152694448e-05,0.00010112287234791482
5080,2020-10-06,-0.0005819210648629,0.0008216145678912,-0.0001784997125661,-0.0012869148388205,-7.095151193111418e-05,-0.0002771240964533714
5081,2020-10-07,-0.000331046613215,-0.0002341202949631,-6.22062233582879e-05,-0.0006060516223036,-1.930222064587233e-05,-0.00013751835240638675
5082,2020-10-08,-0.000379891326861,-0.0014214351154317,-0.0001643377818512,-0.0003906687235385,-3.0341086278875503e-05,-0.00019152339833035847
5083,2020-10-09,-0.000621387511268,-0.0001379996561073,-0.0003204936741448,-0.0004615839359569,-4.049726888770089e-05,-0.00032745948476683366
5084,2020-10-12,0.0002944958020831,-0.0015846123189039,-3.638851781947785e-06,0.0005770400882648,3.1047804985854446e-05,0.00010730158509566888
5085,2020-10-13,0.0002506781863239,-0.0005937462631487,0.000102746074555,0.0005432239592484,2.506423489969174e-05,0.00012616283192619726
5086,2020-10-14,5.813906460876403e-05,-8.75606802240061e-05,8.696964738972722e-05,-0.0005665319522047,4.109407961605385e-06,4.973937332003221e-05
5087,2020-10-15,0.0001406475502451,-0.0001107064751768,6.631427994293838e-05,0.0002973447915632,-3.2288708278425948e-06,6.79109864533986e-05
5088,2020-10-16,0.0004250592502996,-0.0002581566521476,0.0001305436983206,0.000571689079773,4.581081146674548e-05,0.00020047125336231512
5089,2020-10-19,-0.000102090051126,0.0001844120255478,-9.274409132630443e-06,-0.0001265454775569,-1.2191305585980993e-05,-4.118525528153715e-05
5090,2020-10-20,-2.6830172431363985e-06,0.0006507361123077,2.683121470505978e-05,0.0004262042815561,7.142849851672805e-06,1.0430349104532061e-05
5091,2020-10-21,-0.0001792091914541,0.0010921799392978,3.672808929792124e-05,-0.0009870183752759,-1.988179447866454e-05,-5.4120965544947764e-05
5092,2020-10-22,-2.680120648128032e-05,-4.178028622709624e-05,-1.2177530184220942e-05,-0.0001790643467732,1.1780048964111912e-05,-9.066229233796451e-06
5093,2020-10-23,0.0006358512111005,-3.23850594018541e-05,0.0001541675606359,0.0012227659838922,9.277149630820646e-05,0.0002942634226815355
5094,2020-10-26,0.0001152599766835,-0.0002820482477339,-8.568843496461903e-05,0.0004830362153624,3.3279464948286006e-05,2.0950335555722325e-05
5095,2020-10-27,0.0013554708296189,0.0015374730437314,0.0004231699205307,0.0018906920243797,0.0001519717674084,0.0006435375058526666
5096,2020-10-28,-0.0004351084448581,0.000503388673081,-0.0001915927834965,-0.0007204267167154,-2.340188694414621e-05,-0.0002167010384329154
5097,2020-10-29,0.0004219328303805,-0.0005539841806725,0.0002749687413696,0.000817573550643,2.571990552027634e-05,0.0002408738257567921
5098,2020-10-30,-0.0003974234368962,0.0006062313996111,-1.5691645751194033e-05,-0.0010368673166887,-6.25462002017807e-05,-0.0001585537609497249
5099,2020-11-02,-0.0006651287051062,-0.0008359621527885,-0.0001825386878062,-0.0016700602780465,-8.840671789234008e-05,-0.00031202470360158
5100,2020-11-03,-0.0007836091744392,0.0006464349401312,-0.0004302637929701,-2.1596436557431797e-05,-5.3912085653950805e-05,-0.0004225950176877503
5101,2020-11-04,-0.000726367816375,-0.0022926608285562,-0.0002634575049605,-0.0016328898089623,-8.240056679454707e-05,-0.00035740862937668237
5102,2020-11-05,4.151124194943808e-05,-0.0002253827983521,1.2468600894371868e-06,0.0005426375326455,1.3662275095152637e-05,1.8806792378009302e-05
5103,2020-11-06,-0.0004415024348135,0.0045629413399916,0.0002148385706418,-0.0020301215724023,-0.0001199485527427,-0.00011553747230480001
5104,2020-11-09,3.0722568854545074e-05,-0.0010324808392281,0.0001741745861878,-0.0010337276412036,-3.822297490712725e-05,5.5558060045072605e-05
5105,2020-11-10,-0.0002739830053749,0.0006752190526201,-0.0002244346528523,-3.299686659467149e-05,1.120993854957154e-06,-0.0001657655547907476
5106,2020-11-11,0.0003647502021548,-0.0005417952325491,5.547705955283344e-05,0.0009302513745189,-4.517743327197986e-05,0.0001250166094785512
5107,2020-11-12,-0.0005015946204862,-0.0005918725321854,-9.406736877935828e-05,-0.0011924829286468,-5.851208534239804e-05,-0.00021805802486931877
5108,2020-11-13,-0.0004104352878361,-7.223027910762921e-05,-5.896160202321108e-05,-0.001288749040978,-6.266710715154995e-05,-0.00017735466567028702
5109,2020-11-16,0.0001630492524351,0.000126544944515,2.479269174591445e-05,-0.0002704047835576,2.002869586830512e-05,6.929021334977319e-05
5110,2020-11-17,0.0004232546332932,0.0005012402099142,6.493577785530237e-05,-0.0007743766248439,4.5843835953974725e-05,0.0001780114157008257
5111,2020-11-18,-0.0001516022367478,0.0005699916151426,-7.471259690040768e-05,-0.0004691085710532,-7.241115759026442e-06,-7.785198313574471e-05
5112,2020-11-19,0.0002617688351368,-0.0005254589540188,6.797303727589643e-05,-9.563869747418012e-06,3.239059165873161e-05,0.00012071082135714267
5113,2020-11-20,-0.0002200377327711,0.001619918999202,4.171490010436303e-07,0.0010577895548488,-4.640404263167885e-05,-8.867487546724508e-05
5114,2020-11-23,-0.0005652589029339,0.0015642904285805,-0.0001405156320737,-0.0010594281909177,-6.186085571844453e-05,-0.00025587846357534816
5115,2020-11-24,5.489798703785945e-05,-4.240626780682946e-05,-6.252573500073908e-05,0.0002127551658367,2.337501676309043e-05,5.249089600070267e-06
5116,2020-11-25,-9.182756513264854e-05,0.0011308919142711,-8.540038043823254e-05,0.0002571563326472,6.30048904686747e-06,-5.697581884133787e-05
5117,2020-11-27,0.0001323090717489,0.0002963872230838,-1.580775889512463e-05,0.0010271164085997,3.386274617380506e-05,5.0121353009193474e-05
5118,2020-11-30,-0.0003688521564036,-0.0017917900965345,-0.0001400494780098,-0.0004774299830247,-2.409937952388051e-05,-0.00017766700464576018
5119,2020-12-01,-6.681133672824356e-05,0.0005385322775171,1.6015710909478271e-06,-6.178828815087688e-05,-8.794467830437319e-06,-2.466807782257769e-05
5120,2020-12-02,2.7213539537747235e-05,0.0005090583397356,6.389048423275253e-06,-0.0002982010831448,-8.78246060375178e-06,8.273375785756903e-06
5121,2020-12-03,-0.0003291901428115,4.129858437460169e-05,-5.079034779042571e-05,0.0013273682321823,-3.625397666921443e-05,-0.0001387448224237134
5122,2020-12-04,7.15595072743788e-05,-0.0011721264592988,-5.560039353791721e-05,-2.4096445710515605e-05,1.9346627110432845e-05,1.1768580282298146e-05
5123,2020-12-07,-0.0001106362064244,-0.0004063743900889,-3.288756222091481e-05,0.0007314194015002,-1.544255634377603e-05,-5.2988774996363615e-05
5124,2020-12-08,0.000293035556617,0.0016613632168869,0.0002192322523818,0.0003976359623157,1.4691536902253814e-05,0.0001756531153003513
5125,2020-12-09,3.984148229004205e-05,4.594952061241047e-05,-2.8331862823691445e-05,-0.0005237223867673,7.300668148843414e-06,6.2700958717313395e-06
5126,2020-12-10,7.234019926693043e-05,-0.0002823405018894,2.746859722578247e-05,-0.0002916513436494,-3.170645099476322e-06,3.221271713107886e-05
5127,2020-12-11,0.0001481176051098,0.0005098303556307,-7.111819109914116e-05,-0.0001128614618503,2.333981639702271e-05,3.344641013589386e-05
5128,2020-12-14,-0.0004767092267991,-0.0010715584798386,-0.0001077140317932,0.0013273157815126,-4.6547645310429794e-05,-0.00021032363463424327
5129,2020-12-15,-6.204487521268645e-05,-0.0001722132435478,-5.821419647464141e-05,0.0001751762701614,5.79687763970589e-06,-3.815406468254066e-05
5130,2020-12-16,-0.0002019625785056,-0.0013824872210464,-6.739378968177521e-05,0.0006749753652295,1.81191127293842e-05,-8.374575181933035e-05
5131,2020-12-17,-4.929745157050607e-05,6.685764336420632e-05,-3.843758585131694e-05,-0.0002264147218082,-9.623229316536498e-06,-3.245275557945317e-05
5132,2020-12-18,0.0004039709892666,0.0002894354565662,9.219773813826474e-05,0.0005843400509201,3.465803392911427e-05,0.000176942253777993
5133,2020-12-21,8.517095776165675e-05,0.0005662057309297,-2.094681335695128e-05,-0.0005423474326156,2.8094630950343397e-05,3.077292511834962e-05
5134,2020-12-22,-4.247887732277826e-05,-0.0003628696242277,4.663243601619556e-05,-0.0005088507927908,-1.6981063269636335e-05,-4.275834858739678e-06
5135,2020-12-23,-0.000134694175131,-0.0002322757954267,-4.217470591104953e-05,2.841591726933976e-06,-1.0417745782322944e-05,-6.242887560812415e-05
5136,2020-12-24,-0.0003221828196804,0.000120885989027,-0.000100673616113,-0.0002225548761003,-2.708540000664611e-05,-0.00014998061193334872
5137,2020-12-28,7.460247518014682e-05,-0.0001119526875912,6.4801716359638175e-06,0.0011529480099949,9.296815648973208e-06,3.0126487488361282e-05
5138,2020-12-29,-4.22030081561499e-05,0.0005040743661764,3.924059587794701e-07,-0.0006073726717778,-8.86610983016281e-06,-1.689223734251108e-05
5139,2020-12-30,-0.000242178626353,-9.377539272371604e-05,-3.450069652065618e-05,4.9039715655594846e-05,-2.6894295566681824e-05,-0.00010119120614677934
5140,2020-12-31,0.0005683551132856,-0.0022433572784182,0.0001597303297675,-0.0008575068174936,5.502039446708216e-05,0.00026103527917339405
5141,2021-01-04,-0.0002597793302086,0.0003471668547902,-8.565663572141616e-05,-0.0008895652154832,-2.520106697130332e-05,-0.00012354567763377315
5142,2021-01-05,-0.0002203236447971,0.0020165824883958,0.0001417465038336,-0.0022963406627614,-5.960089222784216e-05,-4.605934439711405e-05
5143,2021-01-06,-0.0005367827669619,-0.0002373070519091,-0.0002435386016872,-0.0009555206048805,-3.021854214776084e-05,-0.0002701799702656203
5144,2021-01-07,-0.0002135788615426,0.0035552474491265,-0.0001304365893465,0.0001346765354725,-6.914868614400953e-06,-0.00011697677316783366
5145,2021-01-08,0.0002485132702173,-0.0006998352863184,0.0001558071351059,1.0744598842404991e-05,1.2376910248235776e-05,0.0001388991051904786
5146,2021-01-11,-2.436050548634645e-05,-0.0002990638485382,5.244615416161137e-06,-0.0009709515428111,-9.791086096248844e-06,-9.635658722144719e-06
5147,2021-01-12,-8.992879964850869e-05,-0.0004744952316992,-6.313523652147165e-05,0.0004034366962582,2.044260808535378e-06,-5.033992512048165e-05
5148,2021-01-13,0.0001222307865648,0.0001467791907115,5.530299955112384e-05,0.0011200612436181,6.838303069379347e-06,6.145736306176773e-05
5149,2021-01-14,0.0002862779611144,0.000945103000891,7.727721274722176e-05,0.000869967331031,2.607489730747461e-05,0.0001298766903896988
5150,2021-01-15,-0.0002772037517907,-0.0004574175249568,-0.0001414905668943,-0.00069151051268,-1.4879953284115707e-05,-0.00014452475732303855
5151,2021-01-19,-0.0005270884669429,-0.001164817017716,-0.000232861190879,-0.0002694545144783,-3.662594056852017e-05,-0.0002655251994634734
5152,2021-01-20,-9.667491983874964e-06,2.6492189755792703e-05,-7.561227681340056e-05,0.0005012612658727,1.9170060732817045e-06,-2.7787587574664606e-05
5153,2021-01-21,0.0001136208095634,0.0004247194740338,2.531019454345624e-05,-0.0006586531301675,2.3812108186886e-05,5.4247704097914085e-05
5154,2021-01-22,-0.0001376493062223,3.5497653283579626e-05,-8.414402675667859e-05,-7.75805815122184e-05,5.665462706812779e-06,-7.204262342405528e-05
5155,2021-01-25,5.813804108066617e-05,0.0001869136871884,-7.38901415830911e-06,0.0003953964285177,3.5983515878851617e-06,1.8115792836747408e-05
5156,2021-01-26,0.0009782528066839,0.000259588643197,0.0002888161064812,0.0011033531238525,9.253850999586032e-05,0.00045320247438698677
5157,2021-01-27,-0.0003459974341048,0.0003150591345929,-6.096065782398928e-05,0.0001199463906174,-4.4704083257411135e-05,-0.00015055405839540012
5158,2021-01-28,0.0007407137558602,-0.0004215300012284,0.0002108702911153,0.0008520664118949,8.969549272601807e-05,0.00034709317990050604
5159,2021-01-29,-0.0005953668444996,0.0006016895578024,-0.0002436304225324,-0.0013499841153163,-3.2707888140439506e-05,-0.0002905683850574798
5160,2021-02-01,-0.0005071100839645,0.0013736466110966,-0.0001559209386448,-0.0007296826271275,-6.604487966476043e-05,-0.00024302530075802014
5161,2021-02-02,-5.0470675469160005e-05,-7.697000529221707e-05,4.009343741676159e-05,-0.0001879622816463,-5.681431343979703e-06,-5.3528897987927065e-06
5162,2021-02-03,-0.0003889768475417,0.001999664466312,-0.000110626021511,-0.0011233491485831,-4.41677185496067e-05,-0.0001812568625341022
5163,2021-02-04,-0.0001491483428763,-0.001006029796276,-3.636527409362523e-05,-0.0007687654554089,-1.2571534130616122e-05,-6.602838370018046e-05
5164,2021-02-05,-0.0002605566539228,-0.00094259811716,-6.074511116939732e-05,-0.0013418243280432,-3.062789885058288e-05,-0.00011730988798092672
5165,2021-02-08,2.3515861447221256e-05,-0.0001519917556823,1.968414930966589e-06,0.0002713300856331,-1.3570578635585583e-06,8.042406171543095e-06
5166,2021-02-09,2.3529667871707324e-05,-0.0002357729620497,2.638818980148237e-05,-0.0003871229069687,-6.775217676422506e-06,1.4380879998922395e-05
5167,2021-02-10,-8.472327301748376e-05,0.0007058370286684,-6.117410138570923e-05,-4.812381793627138e-06,-4.2075491117532265e-06,-5.003497450498207e-05
5168,2021-02-11,-0.0001784407608079,0.0001488631827867,-5.399548373471756e-05,-0.000124906490912,-5.162561250981245e-06,-7.91996019311996e-05
5169,2021-02-12,3.060414977689215e-05,0.001114725403075,2.645644050447612e-05,0.0003783214694063,-8.290961869678962e-06,1.6256542803896437e-05
5170,2021-02-16,-2.3559391981039312e-06,0.0012123879951626,4.889814389419068e-05,0.0003866191776646,-1.2361245641516909e-05,1.1393653018189947e-05
5171,2021-02-17,0.0001755887707673,-0.0001064081404829,4.831864011833924e-05,0.0009284194581815,1.6121751266444386e-05,8.000972071736121e-05
5172,2021-02-18,6.196472118187246e-05,-0.0001105367547837,4.147156903037204e-05,-0.0011603052577015,-2.736906331741818e-07,3.438753319302344e-05
5173,2021-02-19,0.0002836090587472,-0.0014019282459356,0.0002629765879051,0.0003719360090941,-4.517269470200467e-06,0.00018068945906069984
5174,2021-02-22,-4.330234971492102e-05,-0.0001047116952874,2.4198813692893725e-05,0.0004643284997072,-3.5658326801270297e-06,-7.556456234051443e-06
5175,2021-02-23,-0.0004232368967302,0.0003643086997612,-8.130179657262187e-05,0.0012935476258268,-5.7513441935781146e-05,-0.000187350711746201
5176,2021-02-24,0.0009230816816402,0.0010165372860308,0.0003609796867187,0.0021211020468988,7.539456454625428e-05,0.0004531519776350514
5177,2021-02-25,0.0001837175857906,0.0021987478222783,-6.044767908512591e-05,1.9841721012054947e-05,6.42919321426634e-05,6.252061294937916e-05
5178,2021-02-26,-0.000850907466015,0.0002662134307817,-0.0002707524533316,0.0017946685630119,-8.173189051286518e-05,-0.0004011306032864883
5179,2021-03-01,0.000299756340084,-0.0004970124210568,0.0001677770753897,0.0011100286261755,2.0716335500303445e-05,0.00016274991699133446
5180,2021-03-02,0.0004901532736311,0.000844529185479,0.0002853152278736,0.0005671060246351,1.6730997271606937e-05,0.0002640664995921023
5181,2021-03-03,0.0005015099425657,0.0007230697061253,0.0001757995849203,0.0015285437013888,4.971332107528839e-05,0.00024234094952042947
5182,2021-03-04,-0.0007037865102677,0.0001053513909815,-0.0001580447148766,-0.0011030701925932,-8.009742153325919e-05,-0.00031397621555918643
5183,2021-03-05,0.000189630215315,0.000983277244891,0.0002848285635921,-0.0002678487743814,-4.195938677470184e-05,0.00014416646404413272
5184,2021-03-08,-0.0005088843538537,-0.0018456728949997,-0.0003662921764307,-0.0010577176925105,-4.697354330704937e-06,-0.00029329129487170165
5185,2021-03-09,-0.0002179627260069,-0.0002314123080246,2.932788775703284e-05,-0.0009200185004367,-6.184399707660732e-05,-8.349294510882483e-05
5186,2021-03-10,-0.0003724803570456,-3.754315167890448e-05,-0.0002147591820254,-0.001114151653052,-2.6327833984357773e-05,-0.00020452245768511925
5187,2021-03-11,-5.0848292627806906e-05,0.0001318279710684,8.329547482596556e-05,-0.0003713870134674,-3.81206288099558e-05,-1.8911488705990503e-06
5188,2021-03-12,-0.0002316570823872,-0.0004412861924719,-0.0001035725013074,-0.000151034878244,-2.3943912834738663e-05,-0.00011972449884311289
5189,2021-03-15,4.603169989828612e-05,-7.989577018390677e-05,-5.184371455385085e-05,0.000871921247459,1.5837841523277742e-05,3.341942289237671e-06
5190,2021-03-16,-0.0001055894106527,0.0001791010601885,-3.534050989784446e-05,-0.0004019476169525,-2.3510358085543287e-05,-5.481342621202925e-05
5191,2021-03-17,0.0005369038078137,-0.000254320845062,0.0002963298339819,0.0016587067243444,1.7794541445162197e-05,0.00028367606108025404
5192,2021-03-18,3.632197677834592e-05,0.0004318279053171,-9.682148018680347e-06,-1.2931784671802586e-05,9.39649386689048e-06,1.201210754218535e-05
5193,2021-03-19,-0.0001614935983868,0.000169583903642,-0.0001867345563743,0.0001116586465052,2.4770031024422657e-05,-0.00010781937457889246
5194,2021-03-22,0.0002839322629926,0.0006222149524508,4.68549391436762e-05,-0.0019328556743117,4.152841236458656e-05,0.00012410520483362094
5195,2021-03-23,0.0001793900308877,-0.000388387842083,0.0001537393285254,0.0012301583625477,-1.725031044703835e-06,0.00011046810945613207
5196,2021-03-24,-0.0001854718170976,0.0003805903245039,1.7071538668967297e-05,-0.0011402331175841,-2.39926364589523e-05,-6.4130971629195e-05
5197,2021-03-25,-0.0005940886838945,-0.0003461326342988,-0.0001400350490577,-0.000935825311384,-5.905019213026974e-05,-0.00026439130836082325
5198,2021-03-26,5.328508040058598e-05,0.0009651565372125,1.5938135015628098e-05,0.0015020950786644,-1.0149656439073557e-05,1.9691186325713507e-05
5199,2021-03-29,0.0001041621988727,0.001378290203542,4.759321518855808e-05,-0.0008633866050703,1.393224956653095e-05,5.5229221209263014e-05
5200,2021-03-30,-0.0001823478513531,-0.0014333103133534,-0.0001498109058595,-0.0006886516395399,3.5249443305762136e-06,-0.0001095446042940079
5201,2021-03-31,-0.000388863274141,-0.0006021384613587,-0.0001577028771905,-0.0006622471782772,-1.809744952324084e-05,-0.00018822120028491357
5202,2021-04-01,-0.0005212891897902,-2.3605606891389464e-05,-0.0001836371782434,-0.0002506785237146,-4.877633606925716e-05,-0.0002512342347009524
5203,2021-04-05,3.3829097173918534e-05,0.0006787966814835,-1.0542065400232474e-05,0.0001591979185194,1.2956784665056135e-05,1.20812721462474e-05
5204,2021-04-06,-5.38814123918695e-05,6.57661472475497e-05,-2.3478343370542277e-05,0.0008398108861838,-1.680808724860033e-06,-2.63468548290906e-05
5205,2021-04-07,-0.00017023515941,-0.0007766334714135,-9.58366858193516e-05,0.0004531388565765,-8.013806992833714e-06,-9.136188407406177e-05
5206,2021-04-08,-0.0002718315102899,0.0006342192942829,-5.456578392788516e-05,0.0,-3.751250295122708e-05,-0.0001213032657230041
5207,2021-04-09,-6.688720782531574e-06,0.0005718485600934,1.3858661221612869e-05,0.000195126329115,6.5749919461395935e-06,4.581644128406962e-06
5208,2021-04-12,-0.0001111046509843,-0.0007026062520326,-0.0001102789199968,0.0001300230533883,7.872742990031338e-06,-7.11702759970229e-05
5209,2021-04-13,0.0001319254694154,0.0005327557985074,0.0001186452146114,0.0004550883499132,-6.973042147694678e-06,8.119921395970177e-05
5210,2021-04-14,-0.0003943418920223,-0.0014122549335727,-0.000141856258369,-0.0002415808348399,-3.8347115456564005e-05,-0.00019151508861595467
5211,2021-04-15,-0.00012159832262,-0.0006250425698768,-1.0185924624480262e-05,-7.439400007770692e-05,-2.021222596592111e-05,-5.0665491070133786e-05
5212,2021-04-16,0.000184093821764,0.0004417873464639,8.749936489896705e-05,0.0006793040846846,1.577866980500051e-05,9.579061882265587e-05
5213,2021-04-19,0.0002594472918324,-0.0003618334760339,6.881788767051099e-05,0.0010600256661798,3.2987622713277374e-05,0.00012041760073872944
5214,2021-04-20,-0.0003392772056084,-0.0006816828627192,-8.271711253158462e-05,-0.0012402621277623,-4.0169279158967184e-05,-0.00015405453243298395
5215,2021-04-21,0.0003310666799292,0.0005080909696263,0.0001132239950306,0.0002304795375731,3.974572583676361e-05,0.00016134546693218787
